#####################################################
# (C) Songrun (songruner@gmail.com)
#
# Running time: 0.929 (s)
# Repeat      : 4
#
#####################################################
*BONEANIMATION, BONEINDEX=0, NFRAMES=4
0 1.000031 8.8e-05 9.5e-05 -3e-06 1.000073 0.000192 -0.000129 -0.00017 1.000095 9.3e-05 0.000128 -5.8e-05 0 0 0 1
1 1.000107 0.000181 0.000138 -0.000101 1.000065 0.000207 -0.000198 -0.000168 1.000123 6.4e-05 5.4e-05 -0.000366 0 0 0 1
2 0.772639 -0.349885 0.529942 0.469421 0.876697 -0.10569 -0.427671 0.330313 0.841517 0.171481 0.205421 -0.196843 0 0 0 1
3 0.747219 -0.465545 -0.474706 -0.259113 0.453713 -0.852894 0.612153 0.760073 0.218262 0.05094 0.294973 1.267453 0 0 0 1
#####################################################
*BONEANIMATION, BONEINDEX=1, NFRAMES=4
0 1.000153 0.00044 0.000473 -1.4e-05 1.000366 0.000959 -0.000646 -0.000853 1.000476 0.000468 0.000639 -0.000291 0 0 0 1
1 1.000091 0.000514 -0.000102 -0.000514 1.00021 0.000539 -0.000108 -0.000535 1.000101 -0.000117 0.000175 -0.001326 0 0 0 1
2 0.986443 -0.006499 0.164465 0.156009 0.355365 -0.922836 -0.052414 0.935846 0.351549 -0.051876 -0.145732 0.785778 0 0 0 1
3 1.000772 -0.019028 0.026541 0.019954 1.000616 0.013218 -0.02619 -0.013787 1.001001 0.003661 0.006595 -0.006902 0 0 0 1
#####################################################
*BONEANIMATION, BONEINDEX=2, NFRAMES=4
0 0.999883 -0.000337 -0.000363 1.1e-05 0.99972 -0.000735 0.000495 0.000653 0.999636 -0.000358 -0.00049 0.000223 0 0 0 1
1 0.600164 -0.353571 -0.717214 -0.009125 0.89383 -0.448255 0.799552 0.275945 0.533188 -0.394886 -0.084897 0.458305 0 0 0 1
2 1.000048 7e-05 -0.000151 -0.000137 1.000213 0.000291 9.9e-05 -0.000338 1.000221 -1.8e-05 3e-06 -0.000192 0 0 0 1
3 0.679878 0.308327 -0.665312 -0.538998 0.825371 -0.168204 0.497096 0.472999 0.727339 0.020419 -0.149396 0.220045 0 0 0 1
#####################################################
*BONEANIMATION, BONEINDEX=3, NFRAMES=4
0 0.893822 -0.305197 -0.328603 0.00996 0.745997 -0.665953 0.448359 0.591986 0.669822 -0.32472 -0.443669 0.202323 0 0 0 1
1 0.930019 -0.362915 0.058826 0.356916 0.852766 -0.381368 0.088224 0.375642 0.922609 0.074479 -0.122754 0.92832 0 0 0 1
2 1.000001 0.0 -1.2e-05 -1.2e-05 1.000048 6.9e-05 4e-06 -7e-05 1.000048 4e-06 1.1e-05 -5.9e-05 0 0 0 1
3 0.189754 0.174564 -0.966277 -0.834506 0.547226 -0.065091 0.517457 0.818638 0.24946 -0.283149 -0.303252 0.136478 0 0 0 1
#####################################################
*VERTEXWEIGHTS, NVERTICES=1538  #(vtx0Based bone0 w0 bone1 w1 ... )
1171  0 0.99945 1 4.6e-05 2 0.000216 3 0.000287
1172  0 0.999477 1 2e-05 2 0.000216 3 0.000287
1173  0 0.999493 1 4e-06 2 0.000216 3 0.000287
1174  0 0.999493 1 3e-06 2 0.000216 3 0.000287
1175  0 0.999496 1 1e-06 2 0.000216 3 0.000287
1176  0 0.999497 1 0.0 2 0.000216 3 0.000287
1177  0 0.999488 1 8e-06 2 0.000216 3 0.000287
1178  0 6e-06 1 8.1e-05 2 0.030304 3 0.969609
1179  0 0.0 1 7.5e-05 2 0.000916 3 0.999009
1180  0 7.9e-05 1 0.000163 2 0.403751 3 0.596008
1181  0 2.8e-05 1 0.000106 2 0.143519 3 0.856348
1182  0 2.7e-05 1 0.000106 2 0.140821 3 0.859046
1183  0 7.8e-05 1 0.000162 2 0.400367 3 0.599393
1184  0 2.7e-05 1 0.000105 2 0.138017 3 0.861851
1185  0 0.001051 1 0.517487 2 0.480741 3 0.00072
1186  0 0.000362 1 0.183976 2 0.808868 3 0.006794
1187  0 0.000231 1 0.17588 2 0.818765 3 0.005123
1188  0 0.000359 1 0.180969 2 0.812287 3 0.006385
1189  0 0.000971 1 0.511937 2 0.486767 3 0.000325
1190  0 0.000187 1 0.032629 2 0.892864 3 0.074321
1191  0 0.000142 1 0.000541 2 0.731147 3 0.26817
1192  0 0.000143 1 0.000235 2 0.732889 3 0.266734
1193  0 0.00023 1 0.171198 2 0.824725 3 0.003847
1194  0 0.000187 1 0.028397 2 0.900984 3 0.070432
1195  0 0.000143 1 0.000264 2 0.735382 3 0.264211
1196  0 0.000145 1 0.000486 2 0.738885 3 0.260485
1197  0 0.000306 1 0.520188 2 0.47927 3 0.000236
1198  0 0.000228 1 0.161725 2 0.835331 3 0.002715
1199  0 0.000233 1 0.149813 2 0.849003 3 0.000951
1200  0 0.000228 1 0.158256 2 0.839855 3 0.00166
1201  0 0.000587 1 0.506345 2 0.492883 3 0.000185
1202  0 0.000188 1 0.024869 2 0.912245 3 0.062698
1203  0 0.000146 1 0.000237 2 0.74435 3 0.255268
1204  0 0.998554 1 0.000941 2 0.000216 3 0.000288
1205  0 0.999195 1 0.000302 2 0.000216 3 0.000288
1206  0 0.999118 1 0.000378 2 0.000216 3 0.000288
1207  0 0.975598 1 0.023877 2 0.00021 3 0.000315
1208  0 0.873807 1 0.125575 2 0.000186 3 0.000432
1209  0 0.999257 1 0.000239 2 0.000216 3 0.000288
1210  0 0.999468 1 2.9e-05 2 0.000216 3 0.000287
1211  0 0.876725 1 0.12262 2 0.000227 3 0.000429
1212  0 0.977813 1 0.021655 2 0.00022 3 0.000312
1213  0 0.878908 1 0.120413 2 0.000253 3 0.000426
1214  0 0.999286 1 0.00021 2 0.000216 3 0.000288
1215  0 0.999497 1 0.0 2 0.000216 3 0.000287
1216  0 0.976916 1 0.02256 2 0.000211 3 0.000313
1217  0 0.632125 1 0.367036 2 0.000128 3 0.00071
1218  0 0.875821 1 0.123541 2 0.000208 3 0.00043
1219  0 0.875599 1 0.123776 2 0.000195 3 0.00043
1220  0 0.625736 1 0.373411 2 0.000135 3 0.000718
1221  0 0.310248 1 0.688349 2 0.000322 3 0.00108
1222  0 0.31145 1 0.686715 2 0.000757 3 0.001078
1223  0 0.098277 1 0.872927 2 0.027541 3 0.001255
1224  0 0.011713 1 0.821813 2 0.16547 3 0.001004
1225  0 0.310684 1 0.686971 2 0.001267 3 0.001077
1226  0 0.010251 1 0.830125 2 0.158544 3 0.00108
1227  0 0.312424 1 0.686213 2 0.000286 3 0.001078
1228  0 0.101517 1 0.872246 2 0.024979 3 0.001258
1229  0 0.010186 1 0.834181 2 0.154599 3 0.001034
1230  0 0.010313 1 0.841522 2 0.147112 3 0.001053
1231  0 0.999269 1 0.000227 2 0.000216 3 0.000288
1232  0 0.980337 1 0.019129 2 0.000225 3 0.000309
1233  0 0.657481 1 0.341552 2 0.000287 3 0.000681
1234  0 0.887425 1 0.111869 2 0.000289 3 0.000416
1235  0 0.889615 1 0.109692 2 0.00028 3 0.000414
1236  0 0.883475 1 0.115823 2 0.000281 3 0.000421
1237  0 0.645264 1 0.353867 2 0.000174 3 0.000695
1238  0 0.318585 1 0.680291 2 5.3e-05 3 0.001071
1239  0 0.326254 1 0.672629 2 5.5e-05 3 0.001062
1240  0 0.322342 1 0.676537 2 5.4e-05 3 0.001067
1241  0 0.096895 1 0.885031 2 0.01679 3 0.001284
1242  0 0.010411 1 0.848619 2 0.139893 3 0.001078
1243  0 0.332894 1 0.665995 2 5.6e-05 3 0.001055
1244  0 0.101344 1 0.880828 2 0.016549 3 0.001279
1245  0 0.011055 1 0.851768 2 0.136093 3 0.001084
1246  0 0.013405 1 0.842052 2 0.143485 3 0.001058
1247  0 0.009896 1 0.85445 2 0.134561 3 0.001094
1248  0 0.999497 1 0.0 2 0.000216 3 0.000287
1249  0 0.999301 1 0.000195 2 0.000216 3 0.000288
1250  0 0.999497 1 0.0 2 0.000216 3 0.000287
1251  0 0.98161 1 0.017866 2 0.000216 3 0.000308
1252  0 0.890232 1 0.109092 2 0.000263 3 0.000413
1253  0 0.999229 1 0.000268 2 0.000216 3 0.000288
1254  0 0.999365 1 0.000132 2 0.000216 3 0.000287
1255  0 0.89159 1 0.107796 2 0.000203 3 0.000412
1256  0 0.979867 1 0.019611 2 0.000212 3 0.00031
1257  0 0.891546 1 0.107852 2 0.00019 3 0.000412
1258  0 0.999236 1 0.000261 2 0.000216 3 0.000288
1259  0 0.999151 1 0.000346 2 0.000216 3 0.000288
1260  0 0.978993 1 0.020485 2 0.000211 3 0.000311
1261  0 0.67451 1 0.324678 2 0.000151 3 0.000661
1262  0 0.89056 1 0.108802 2 0.000226 3 0.000413
1263  0 0.891806 1 0.10754 2 0.000244 3 0.000411
1264  0 0.665285 1 0.333782 2 0.000261 3 0.000672
1265  0 0.359195 1 0.637318 2 0.002468 3 0.001018
1266  0 0.350142 1 0.647167 2 0.00166 3 0.001031
1267  0 0.106371 1 0.863741 2 0.028645 3 0.001243
1268  0 0.015652 1 0.827281 2 0.156044 3 0.001024
1269  0 0.340337 1 0.658137 2 0.000481 3 0.001045
1270  0 0.0 1 7.5e-05 2 0.000529 3 0.999396
1271  0 2.6e-05 1 0.000107 2 0.134043 3 0.865824
1272  0 5e-06 1 8.1e-05 2 0.028217 3 0.971696
1273  0 0.0 1 7.5e-05 2 0.001075 3 0.99885
1274  0 0.0 1 7.5e-05 2 0.002043 3 0.997881
1275  0 0.000226 1 0.148832 2 0.849498 3 0.001444
1276  0 0.000195 1 0.023278 2 0.91942 3 0.057106
1277  0 7.4e-05 1 0.000167 2 0.382413 3 0.617346
1278  0 0.000146 1 0.00052 2 0.743405 3 0.255929
1279  0 0.000146 1 0.000267 2 0.743145 3 0.256443
1280  0 0.000146 1 0.000237 2 0.744962 3 0.254655
1281  0 7.7e-05 1 0.000161 2 0.393862 3 0.605901
1282  0 2.6e-05 1 0.00011 2 0.131773 3 0.868092
1283  0 2.5e-05 1 0.000121 2 0.129145 3 0.870709
1284  0 2.5e-05 1 0.000117 2 0.129029 3 0.870829
1285  0 5e-06 1 8.1e-05 2 0.026857 3 0.973057
1286  0 0.0 1 7.5e-05 2 0.00153 3 0.998395
1287  0 2.5e-05 1 0.00012 2 0.127654 3 0.872202
1288  0 5e-06 1 8.4e-05 2 0.027205 3 0.972706
1289  0 0.0 1 7.5e-05 2 0.0013 3 0.998625
1290  0 0.0 1 7.5e-05 2 0.00086 3 0.999065
1291  0 0.0 1 7.5e-05 2 0.001209 3 0.998716
1292  0 0.999261 1 0.000235 2 0.000216 3 0.000288
1293  0 0.979519 1 0.019959 2 0.000211 3 0.00031
1294  0 0.689804 1 0.30929 2 0.000262 3 0.000644
1295  0 0.892133 1 0.107266 2 0.00019 3 0.000411
1296  0 0.892375 1 0.107024 2 0.00019 3 0.000411
1297  0 0.892747 1 0.106649 2 0.000194 3 0.00041
1298  0 0.685199 1 0.313948 2 0.000204 3 0.000649
1299  0 0.002488 1 0.47151 2 0.525831 3 0.000171
1300  0 0.028703 1 0.740545 2 0.229931 3 0.000821
1301  0 0.029273 1 0.738003 2 0.231909 3 0.000815
1302  0 0.02525 1 0.759385 2 0.2145 3 0.000865
1303  0 0.026999 1 0.749164 2 0.222997 3 0.000841
1304  0 0.001878 1 0.469425 2 0.528568 3 0.000129
1305  0 0.13887 1 0.799448 2 0.060543 3 0.00114
1306  0 0.384707 1 0.607272 2 0.007042 3 0.000979
1307  0 0.385728 1 0.605938 2 0.007357 3 0.000977
1308  0 0.380814 1 0.612269 2 0.005932 3 0.000985
1309  0 0.023175 1 0.773032 2 0.202892 3 0.000901
1310  0 0.132664 1 0.813889 2 0.052282 3 0.001165
1311  0 0.374611 1 0.619664 2 0.004729 3 0.000995
1312  0 0.36632 1 0.629648 2 0.003023 3 0.001009
1313  0 0.001555 1 0.460158 2 0.538203 3 8.4e-05
1314  0 0.020706 1 0.791391 2 0.186962 3 0.000942
1315  0 0.018003 1 0.810825 2 0.170187 3 0.000985
1316  0 0.000995 1 0.480926 2 0.517903 3 0.000175
1317  0 0.121264 1 0.840023 2 0.037504 3 0.001209
1318  0 0.000227 1 0.152356 2 0.844926 3 0.002491
1319  0 0.000227 1 0.156485 2 0.838842 3 0.004445
1320  0 0.000226 1 0.152183 2 0.84375 3 0.003841
1321  0 0.000193 1 0.027406 2 0.914467 3 0.057934
1322  0 0.000144 1 0.000464 2 0.738911 3 0.26048
1323  0 0.000253 1 0.177837 2 0.814548 3 0.007362
1324  0 0.00023 1 0.174695 2 0.818404 3 0.006671
1325  0 0.000142 1 0.001529 2 0.728354 3 0.269975
1326  0 0.000189 1 0.04143 2 0.885961 3 0.072419
1327  0 0.000142 1 0.00205 2 0.724099 3 0.27371
1328  0 0.00023 1 0.170211 2 0.823532 3 0.006027
1329  0 0.000234 1 0.164568 2 0.829791 3 0.005406
1330  0 0.00019 1 0.034331 2 0.901751 3 0.063728
1331  0 7.2e-05 1 0.000163 2 0.371914 3 0.62785
1332  0 0.000143 1 0.000747 2 0.735393 3 0.263716
1333  0 0.000143 1 0.000844 2 0.734963 3 0.26405
1334  0 7.3e-05 1 0.000157 2 0.374182 3 0.625589
1335  0 2.6e-05 1 0.000112 2 0.135278 3 0.864584
1336  0 2.5e-05 1 0.000115 2 0.131093 3 0.868766
1337  0 5e-06 1 8.6e-05 2 0.02676 3 0.973149
1338  0 0.0 1 7.5e-05 2 0.000646 3 0.999279
1339  0 2.5e-05 1 0.000119 2 0.12936 3 0.870496
1340  0 0.000257 1 0.178648 2 0.813664 3 0.007431
1341  0 0.000189 1 0.046066 2 0.875444 3 0.078301
1342  0 7.6e-05 1 0.000229 2 0.390224 3 0.609471
1343  0 0.000141 1 0.00325 2 0.715955 3 0.280655
1344  0 0.00014 1 0.003561 2 0.714745 3 0.281554
1345  0 0.000141 1 0.002712 2 0.71942 3 0.277727
1346  0 7.5e-05 1 0.000159 2 0.384896 3 0.614871
1347  0 0.0 1 7.5e-05 2 0.001225 3 0.998699
1348  0 0.0 1 7.5e-05 2 0.001363 3 0.998562
1349  0 0.0 1 7.5e-05 2 0.000757 3 0.999168
1350  0 0.0 1 7.5e-05 2 0.001057 3 0.998868
1351  0 6e-06 1 8.1e-05 2 0.030722 3 0.969191
1352  0 2.8e-05 1 0.000106 2 0.145191 3 0.854674
1353  0 2.8e-05 1 0.000106 2 0.144295 3 0.85557
1354  0 2.8e-05 1 0.000106 2 0.145225 3 0.85464
1355  0 0.0 1 7.5e-05 2 0.000644 3 0.999281
1356  0 6e-06 1 8.3e-05 2 0.030101 3 0.96981
1357  0 2.8e-05 1 0.000107 2 0.144594 3 0.855271
1358  0 2.7e-05 1 0.000109 2 0.141218 3 0.858645
1359  0 0.0 1 7.5e-05 2 0.000412 3 0.999513
1360  0 0.0 1 7.5e-05 2 0.000375 3 0.999549
1361  0 6e-06 1 8.5e-05 2 0.028616 3 0.971294
1362  0 6e-06 1 8.1e-05 2 0.029967 3 0.969946
1363  0 0.0 1 7.5e-05 2 0.0014 3 0.998524
1364  0 7.6e-05 1 0.00016 2 0.389985 3 0.609779
1365  0 2.8e-05 1 0.000106 2 0.142277 3 0.85759
1366  0 2.7e-05 1 0.000105 2 0.137364 3 0.862504
1367  0 7.5e-05 1 0.000166 2 0.387172 3 0.612587
1368  0 2.6e-05 1 0.000104 2 0.131319 3 0.868552
1369  0 0.002506 1 0.472246 2 0.525096 3 0.000151
1370  0 0.000258 1 0.17832 2 0.814199 3 0.007223
1371  0 0.00023 1 0.173434 2 0.820611 3 0.005725
1372  0 0.000253 1 0.176063 2 0.817222 3 0.006462
1373  0 0.001968 1 0.471634 2 0.526299 3 9.9e-05
1374  0 0.000189 1 0.047117 2 0.874475 3 0.078219
1375  0 0.000141 1 0.00376 2 0.714658 3 0.281442
1376  0 0.000141 1 0.003886 2 0.714889 3 0.281085
1377  0 0.000239 1 0.174974 2 0.82024 3 0.004547
1378  0 0.000192 1 0.047786 2 0.878206 3 0.073816
1379  0 0.000141 1 0.004181 2 0.715403 3 0.280275
1380  0 0.000141 1 0.004824 2 0.713216 3 0.281819
1381  0 0.000991 1 0.461923 2 0.537013 3 7.3e-05
1382  0 0.000232 1 0.173195 2 0.823504 3 0.00307
1383  0 0.000245 1 0.182723 2 0.815449 3 0.001583
1384  0 0.00024 1 0.175554 2 0.822059 3 0.002147
1385  0 0.00056 1 0.445908 2 0.553501 3 3.1e-05
1386  0 0.000197 1 0.048517 2 0.886976 3 0.06431
1387  0 0.000142 1 0.004874 2 0.716685 3 0.2783
1388  0 0.99931 1 0.000186 2 0.000216 3 0.000288
1389  0 0.999497 1 0.0 2 0.000216 3 0.000287
1390  0 0.999451 1 4.6e-05 2 0.000216 3 0.000287
1391  0 0.97992 1 0.019558 2 0.000211 3 0.00031
1392  0 0.8933 1 0.106099 2 0.000191 3 0.00041
1393  0 0.999206 1 0.000291 2 0.000216 3 0.000288
1394  0 0.999379 1 0.000117 2 0.000216 3 0.000287
1395  0 0.902764 1 0.096645 2 0.000193 3 0.000399
1396  0 0.985353 1 0.014131 2 0.000213 3 0.000304
1397  0 0.910843 1 0.088545 2 0.000223 3 0.000389
1398  0 0.99948 1 1.7e-05 2 0.000216 3 0.000287
1399  0 0.999432 1 6.4e-05 2 0.000216 3 0.000287
1400  0 0.982426 1 0.017055 2 0.000212 3 0.000307
1401  0 0.700604 1 0.298486 2 0.000278 3 0.000632
1402  0 0.899332 1 0.100073 2 0.000192 3 0.000403
1403  0 0.895825 1 0.103565 2 0.000202 3 0.000407
1404  0 0.691996 1 0.307112 2 0.000251 3 0.000641
1405  0 0.38243 1 0.609486 2 0.007095 3 0.000989
1406  0 0.385036 1 0.606616 2 0.007366 3 0.000982
1407  0 0.139217 1 0.795852 2 0.063796 3 0.001135
1408  0 0.028632 1 0.738318 2 0.232234 3 0.000815
1409  0 0.385599 1 0.605992 2 0.00743 3 0.000978
1410  0 0.027227 1 0.740459 2 0.231486 3 0.000829
1411  0 0.379645 1 0.612332 2 0.007027 3 0.000996
1412  0 0.129816 1 0.806043 2 0.062977 3 0.001163
1413  0 0.024553 1 0.744989 2 0.229597 3 0.00086
1414  0 0.019942 1 0.751708 2 0.227445 3 0.000904
1415  0 0.999407 1 9e-05 2 0.000216 3 0.000287
1416  0 0.989342 1 0.010146 2 0.000214 3 0.000299
1417  0 0.718583 1 0.279359 2 0.001445 3 0.000613
1418  0 0.915014 1 0.084346 2 0.000255 3 0.000384
1419  0 0.913561 1 0.085821 2 0.000232 3 0.000386
1420  0 0.916154 1 0.083234 2 0.000229 3 0.000383
1421  0 0.708749 1 0.289835 2 0.000791 3 0.000624
1422  0 0.372597 1 0.619889 2 0.006504 3 0.001009
1423  0 0.348574 1 0.644306 2 0.006077 3 0.001042
1424  0 0.361909 1 0.631043 2 0.006022 3 0.001025
1425  0 0.112601 1 0.823661 2 0.062533 3 0.001204
1426  0 0.017224 1 0.754292 2 0.22755 3 0.000933
1427  0 0.336391 1 0.65632 2 0.006232 3 0.001058
1428  0 0.086769 1 0.850512 2 0.061475 3 0.001244
1429  0 0.012549 1 0.756323 2 0.23018 3 0.000947
1430  0 0.009616 1 0.756402 2 0.233049 3 0.000933
1431  0 0.014965 1 0.757249 2 0.226826 3 0.000959
1432  0 0.999497 1 0.0 2 0.000216 3 0.000287
1433  0 0.999201 1 0.000295 2 0.000216 3 0.000288
1434  0 0.999497 1 0.0 2 0.000216 3 0.000287
1435  0 0.991792 1 0.007697 2 0.000214 3 0.000296
1436  0 0.916593 1 0.082803 2 0.000221 3 0.000383
1437  0 0.998881 1 0.000615 2 0.000216 3 0.000288
1438  0 0.999065 1 0.000431 2 0.000216 3 0.000288
1439  0 0.895105 1 0.104297 2 0.000191 3 0.000407
1440  0 0.983331 1 0.01615 2 0.000212 3 0.000306
1441  0 0.889525 1 0.109868 2 0.000194 3 0.000414
1442  0 0.999407 1 9e-05 2 0.000216 3 0.000287
1443  0 0.999484 1 1.3e-05 2 0.000216 3 0.000287
1444  0 0.988879 1 0.010608 2 0.000214 3 0.0003
1445  0 0.676698 1 0.322472 2 0.000167 3 0.000662
1446  0 0.909067 1 0.090347 2 0.000194 3 0.000392
1447  0 0.915355 1 0.084055 2 0.000206 3 0.000384
1448  0 0.703488 1 0.29512 2 0.000761 3 0.000631
1449  0 0.312649 1 0.68091 2 0.005358 3 0.001083
1450  0 0.319331 1 0.673845 2 0.005748 3 0.001076
1451  0 0.075225 1 0.867721 2 0.055783 3 0.001271
1452  0 0.007844 1 0.759892 2 0.231334 3 0.00093
1453  0 0.326228 1 0.666199 2 0.006505 3 0.001068
1454  0 0.0 1 7.5e-05 2 0.001504 3 0.99842
1455  0 2.4e-05 1 0.000102 2 0.124622 3 0.875252
1456  0 5e-06 1 8e-05 2 0.025025 3 0.97489
1457  0 0.0 1 7.5e-05 2 0.001306 3 0.998619
1458  0 0.0 1 7.5e-05 2 0.00013 3 0.999795
1459  0 0.000235 1 0.190795 2 0.807464 3 0.001506
1460  0 0.000199 1 0.052169 2 0.887795 3 0.059836
1461  0 7.3e-05 1 0.000196 2 0.377243 3 0.622487
1462  0 0.000143 1 0.00691 2 0.717999 3 0.274948
1463  0 0.000144 1 0.007623 2 0.722529 3 0.269704
1464  0 0.000143 1 0.005756 2 0.717553 3 0.276548
1465  0 7.4e-05 1 0.000177 2 0.382346 3 0.617402
1466  0 2.2e-05 1 0.000101 2 0.115146 3 0.884731
1467  0 2e-05 1 9.7e-05 2 0.104566 3 0.895316
1468  0 2.1e-05 1 0.000101 2 0.109837 3 0.890041
1469  0 4e-06 1 7.9e-05 2 0.018346 3 0.981572
1470  0 0.0 1 7.5e-05 2 0.0004 3 0.999525
1471  0 2e-05 1 9.8e-05 2 0.103572 3 0.89631
1472  0 2e-06 1 8.5e-05 2 0.010764 3 0.989149
1473  0 0.0 1 7.5e-05 2 0.000232 3 0.999694
1474  0 0.0 1 7.5e-05 2 0.000607 3 0.999318
1475  0 0.0 1 7.5e-05 2 0.00013 3 0.999795
1476  0 0.981824 1 0.017656 2 0.000212 3 0.000308
1477  0 0.642969 1 0.355991 2 0.000342 3 0.000698
1478  0 0.881496 1 0.117885 2 0.000196 3 0.000423
1479  0 0.88602 1 0.113355 2 0.000207 3 0.000418
1480  0 0.65678 1 0.342298 2 0.000239 3 0.000684
1481  0 0.000495 1 0.562851 2 0.436325 3 0.000329
1482  0 0.006833 1 0.796913 2 0.19532 3 0.000934
1483  0 0.006294 1 0.789373 2 0.203395 3 0.000938
1484  0 0.006661 1 0.794384 2 0.198017 3 0.000938
1485  0 0.000311 1 0.545409 2 0.453995 3 0.000284
1486  0 0.081251 1 0.86472 2 0.052799 3 0.00123
1487  0 0.30034 1 0.69404 2 0.004529 3 0.00109
1488  0 0.300306 1 0.693999 2 0.004604 3 0.001092
1489  0 0.006194 1 0.783599 2 0.209262 3 0.000944
1490  0 0.076647 1 0.869037 2 0.053067 3 0.001248
1491  0 0.300494 1 0.693879 2 0.004533 3 0.001094
1492  0 0.305396 1 0.688756 2 0.004758 3 0.00109
1493  0 0.000372 1 0.508246 2 0.491192 3 0.00019
1494  0 0.006773 1 0.775812 2 0.216472 3 0.000943
1495  0 0.006591 1 0.769893 2 0.222577 3 0.00094
1496  0 0.000334 1 0.459063 2 0.540538 3 6.5e-05
1497  0 0.074565 1 0.868607 2 0.055569 3 0.001259
1498  0 0.000238 1 0.201014 2 0.797935 3 0.000813
1499  0 0.000243 1 0.224597 2 0.774744 3 0.000415
1500  0 0.00024 1 0.212454 2 0.786499 3 0.000808
1501  0 0.000197 1 0.059356 2 0.886477 3 0.053971
1502  0 0.000145 1 0.008569 2 0.725845 3 0.265441
1503  0 0.000257 1 0.279224 2 0.715686 3 0.004833
1504  0 0.000252 1 0.27557 2 0.719836 3 0.004341
1505  0 0.000146 1 0.012678 2 0.726125 3 0.26105
1506  0 0.0002 1 0.079503 2 0.860104 3 0.060193
1507  0 0.000146 1 0.014224 2 0.720978 3 0.264652
1508  0 0.00025 1 0.263021 2 0.734399 3 0.002329
1509  0 0.000247 1 0.245639 2 0.753198 3 0.000916
1510  0 0.000199 1 0.06901 2 0.87538 3 0.055411
1511  0 7.6e-05 1 0.000388 2 0.390502 3 0.609034
1512  0 0.000146 1 0.011457 2 0.728495 3 0.259902
1513  0 0.000145 1 0.01036 2 0.725248 3 0.264247
1514  0 7.4e-05 1 0.000373 2 0.380307 3 0.619246
1515  0 2.3e-05 1 0.000107 2 0.119758 3 0.880111
1516  0 2.2e-05 1 9.9e-05 2 0.113652 3 0.886227
1517  0 1e-06 1 9.3e-05 2 0.007233 3 0.992673
1518  0 0.0 1 7.6e-05 2 0.000811 3 0.999114
1519  0 2.1e-05 1 9.8e-05 2 0.108382 3 0.891499
1520  0 0.000201 1 0.086702 2 0.850515 3 0.062582
1521  0 7.8e-05 1 0.000796 2 0.401323 3 0.597803
1522  0 0.000146 1 0.016189 2 0.719084 3 0.264581
1523  0 0.000146 1 0.016302 2 0.71831 3 0.265242
1524  0 7.7e-05 1 0.000575 2 0.396048 3 0.603299
1525  0 0.0 1 7.5e-05 2 0.000588 3 0.999337
1526  0 0.0 1 7.5e-05 2 0.00013 3 0.999795
1527  0 0.0 1 7.6e-05 2 0.000352 3 0.999573
1528  0 4e-06 1 8e-05 2 0.01951 3 0.980406
1529  0 2.7e-05 1 0.000112 2 0.137357 3 0.862505
1530  0 2.6e-05 1 0.000104 2 0.135154 3 0.864715
1531  0 0.0 1 7.5e-05 2 0.00013 3 0.999795
1532  0 3e-06 1 9e-05 2 0.016981 3 0.982926
1533  0 2.6e-05 1 0.000104 2 0.134005 3 0.865865
1534  0 2.6e-05 1 0.000107 2 0.1334 3 0.866467
1535  0 0.0 1 7.5e-05 2 0.000411 3 0.999514
1536  0 0.0 1 7.5e-05 2 0.000588 3 0.999337
1537  0 2e-06 1 9.7e-05 2 0.010247 3 0.989654
#####################################################
